case;event;time;org:resource_Event;AMOUNT_REQ_Trace
6082;0;10.01.2012-13:26:48;0;0.1000010000100001
6082;0;10.01.2012-14:23:34;0;0.1000010000100001
6082;0;10.01.2012-16:07:50;13;0.1000010000100001
6082;0;10.01.2012-16:24:04;26;0.1000010000100001
6082;0;20.01.2012-16:52:04;1;0.1000010000100001
6083;3;09.01.2012-13:25:00;10;0.1000010000100001
6084;3;09.01.2012-14:06:50;10;0.11000110001100011
6084;3;09.01.2012-14:07:10;10;0.11000110001100011
6084;0;09.01.2012-14:08:58;10;0.11000110001100011
6084;0;10.01.2012-13:35:15;0;0.11000110001100011
6084;0;10.01.2012-15:39:50;5;0.11000110001100011
6084;1;18.01.2012-10:59:01;8;0.11000110001100011
6084;1;19.01.2012-15:25:45;0;0.11000110001100011
6084;1;19.01.2012-15:30:58;0;0.11000110001100011
6085;0;09.01.2012-13:50:34;24;0.25000250002500024
6085;1;09.01.2012-13:53:51;24;0.25000250002500024
6085;1;17.01.2012-11:30:40;0;0.25000250002500024
6085;1;17.01.2012-17:39:24;6;0.25000250002500024
6085;1;18.01.2012-09:28:00;8;0.25000250002500024
6085;1;18.01.2012-09:37:34;8;0.25000250002500024
6085;1;20.01.2012-08:36:13;31;0.25000250002500024
6085;2;20.01.2012-13:50:55;4;0.25000250002500024
6085;2;24.01.2012-14:17:32;3;0.25000250002500024
6085;4;24.01.2012-15:12:48;1;0.25000250002500024
6085;4;24.01.2012-15:13:31;1;0.25000250002500024
6085;4;24.01.2012-15:22:22;1;0.25000250002500024
6085;4;24.01.2012-15:24:30;1;0.25000250002500024
6085;4;24.01.2012-15:40:52;35;0.25000250002500024
6085;4;24.01.2012-16:22:06;35;0.25000250002500024
6085;4;25.01.2012-08:16:49;3;0.25000250002500024
6085;4;25.01.2012-08:40:22;16;0.25000250002500024
6085;4;25.01.2012-11:04:09;25;0.25000250002500024
6085;4;25.01.2012-11:09:43;25;0.25000250002500024
6085;4;25.01.2012-16:40:41;16;0.25000250002500024
6085;2;26.01.2012-09:05:29;3;0.25000250002500024
6085;2;26.01.2012-09:23:25;3;0.25000250002500024
6085;2;26.01.2012-09:31:44;3;0.25000250002500024
6085;2;30.01.2012-14:06:02;3;0.25000250002500024
6085;2;31.01.2012-13:59:42;17;0.25000250002500024
6085;2;02.02.2012-14:33:33;3;0.25000250002500024
6086;0;10.01.2012-13:33:10;0;0.12000120001200013
6086;0;11.01.2012-12:20:12;1;0.12000120001200013
6086;1;18.01.2012-12:19:14;0;0.12000120001200013
6086;1;18.01.2012-12:21:55;38;0.12000120001200013
6086;2;20.01.2012-12:40:46;17;0.12000120001200013
6086;2;20.01.2012-12:49:03;17;0.12000120001200013
6087;3;09.01.2012-14:09:52;10;0.03500035000350003
6088;0;09.01.2012-14:14:43;24;0.25000250002500024
6088;1;16.01.2012-09:10:02;16;0.25000250002500024
6088;2;18.01.2012-09:54:09;17;0.25000250002500024
6089;0;10.01.2012-13:38:21;0;0.22000220002200022
6090;3;09.01.2012-15:25:24;10;0.07000070000700007
6091;0;10.01.2012-13:56:01;0;0.25000250002500024
6091;1;10.01.2012-13:57:51;0;0.25000250002500024
6091;1;18.01.2012-10:34:42;33;0.25000250002500024
6091;1;19.01.2012-16:32:39;6;0.25000250002500024
6091;1;23.01.2012-10:05:02;20;0.25000250002500024
6091;1;23.01.2012-10:26:14;2;0.25000250002500024
6091;2;26.01.2012-10:19:46;21;0.25000250002500024
6092;0;10.01.2012-14:54:18;0;0.2700027000270003
6092;0;11.01.2012-09:57:36;8;0.2700027000270003
6092;0;11.01.2012-13:16:33;8;0.2700027000270003
6092;0;12.01.2012-09:56:10;27;0.2700027000270003
6092;0;13.01.2012-16:50:48;1;0.2700027000270003
6092;0;14.01.2012-13:34:21;8;0.2700027000270003
6092;0;14.01.2012-13:34:56;44;0.2700027000270003
6092;0;17.01.2012-10:21:07;27;0.2700027000270003
6092;0;18.01.2012-13:11:58;20;0.2700027000270003
6092;0;18.01.2012-18:26:51;8;0.2700027000270003
6092;0;19.01.2012-19:50:52;26;0.2700027000270003
6092;0;21.01.2012-15:34:00;1;0.2700027000270003
6092;0;09.02.2012-08:15:13;1;0.2700027000270003
6093;0;10.01.2012-15:30:47;0;0.15000150001500015
6093;1;10.01.2012-15:34:19;0;0.15000150001500015
6093;1;18.01.2012-10:53:38;33;0.15000150001500015
6093;1;19.01.2012-08:52:24;2;0.15000150001500015
6093;2;24.01.2012-09:14:40;4;0.15000150001500015
6094;0;10.01.2012-13:29:15;36;0.07000070000700007
6094;0;11.01.2012-13:03:51;44;0.07000070000700007
6094;0;11.01.2012-13:33:57;26;0.07000070000700007
6095;3;09.01.2012-15:50:33;10;0.015000150001500016
6096;0;09.01.2012-15:49:32;26;0.15000150001500015
6096;1;09.01.2012-15:51:26;26;0.15000150001500015
6096;1;09.01.2012-15:52:05;26;0.15000150001500015
6096;1;23.01.2012-13:04:44;13;0.15000150001500015
6096;1;31.01.2012-14:48:00;13;0.15000150001500015
6096;1;31.01.2012-14:51:08;13;0.15000150001500015
6096;1;31.01.2012-14:58:53;13;0.15000150001500015
6096;1;08.02.2012-10:26:39;28;0.15000150001500015
6096;1;09.02.2012-11:52:06;0;0.15000150001500015
6096;1;10.02.2012-09:28:18;13;0.15000150001500015
6097;3;09.01.2012-16:13:34;47;0.04000040000400004
6098;3;09.01.2012-16:14:54;26;0.4500045000450005
6098;0;09.01.2012-17:29:43;32;0.4500045000450005
6098;0;09.01.2012-17:48:25;18;0.4500045000450005
6098;0;09.01.2012-17:53:26;18;0.4500045000450005
6099;3;09.01.2012-16:56:31;26;0.11800118001180011
6100;3;09.01.2012-16:55:42;26;0.06000060000600006
6100;0;09.01.2012-17:43:58;32;0.06000060000600006
6100;1;09.01.2012-17:45:16;32;0.06000060000600006
6100;1;09.01.2012-17:47:49;32;0.06000060000600006
6100;1;17.01.2012-11:54:13;33;0.06000060000600006
6101;0;09.01.2012-17:03:08;32;0.3975039750397504
6101;1;09.01.2012-17:04:28;32;0.3975039750397504
6101;1;09.01.2012-17:08:40;32;0.3975039750397504
6101;1;17.01.2012-12:22:33;16;0.3975039750397504
6101;2;19.01.2012-13:33:09;50;0.3975039750397504
6101;2;19.01.2012-15:18:06;50;0.3975039750397504
6101;2;20.01.2012-08:16:06;17;0.3975039750397504
6101;4;20.01.2012-09:20:32;36;0.3975039750397504
6101;4;20.01.2012-09:23:06;4;0.3975039750397504
6101;4;20.01.2012-09:37:04;45;0.3975039750397504
6101;4;20.01.2012-09:42:55;17;0.3975039750397504
6101;4;20.01.2012-12:27:28;31;0.3975039750397504
6101;2;20.01.2012-12:33:58;17;0.3975039750397504
6101;2;20.01.2012-12:52:32;50;0.3975039750397504
6101;2;20.01.2012-12:58:32;36;0.3975039750397504
6101;2;20.01.2012-14:35:42;45;0.3975039750397504
6101;2;20.01.2012-15:15:06;17;0.3975039750397504
6101;4;20.01.2012-15:15:43;17;0.3975039750397504
6101;4;24.01.2012-13:05:37;1;0.3975039750397504
6101;4;24.01.2012-14:14:05;50;0.3975039750397504
6101;4;24.01.2012-17:14:16;35;0.3975039750397504
6101;4;25.01.2012-09:40:09;27;0.3975039750397504
6101;4;25.01.2012-09:45:28;27;0.3975039750397504
6101;4;25.01.2012-16:37:46;16;0.3975039750397504
6101;2;26.01.2012-08:35:28;21;0.3975039750397504
6101;2;26.01.2012-09:03:47;50;0.3975039750397504
6101;2;26.01.2012-09:22:19;50;0.3975039750397504
6102;3;09.01.2012-17:00:34;26;0.25000250002500024
6102;0;10.01.2012-15:49:34;0;0.25000250002500024
6103;0;10.01.2012-14:09:33;36;0.08500085000850008
6103;0;12.01.2012-18:02:13;7;0.08500085000850008
6103;0;14.01.2012-11:24:38;44;0.08500085000850008
6103;0;16.01.2012-17:10:11;8;0.08500085000850008
6103;0;16.01.2012-17:40:27;26;0.08500085000850008
6103;1;16.01.2012-17:42:37;26;0.08500085000850008
6103;1;23.01.2012-17:45:26;9;0.08500085000850008
6103;1;25.01.2012-13:52:01;8;0.08500085000850008
6103;1;30.01.2012-10:29:50;2;0.08500085000850008
6103;2;02.02.2012-10:56:30;17;0.08500085000850008
6103;4;02.02.2012-13:33:09;44;0.08500085000850008
6103;4;03.02.2012-10:15:11;27;0.08500085000850008
6103;4;04.02.2012-14:39:44;1;0.08500085000850008
6103;4;06.02.2012-09:25:43;1;0.08500085000850008
6103;4;10.02.2012-09:49:47;25;0.08500085000850008
6103;4;10.02.2012-10:38:22;38;0.08500085000850008
6103;4;10.02.2012-10:41:25;38;0.08500085000850008
6103;2;10.02.2012-12:02:04;17;0.08500085000850008
6103;2;10.02.2012-12:41:41;17;0.08500085000850008
6104;0;09.01.2012-16:59:14;36;0.06000060000600006
6104;1;17.01.2012-15:13:59;47;0.06000060000600006
6104;1;18.01.2012-08:40:03;12;0.06000060000600006
6104;2;18.01.2012-09:11:31;12;0.06000060000600006
6105;3;09.01.2012-18:22:05;26;0.07500075000750007
6105;0;10.01.2012-13:13:02;36;0.07500075000750007
6106;0;10.01.2012-12:58:55;36;0.05000050000500005
6106;0;10.01.2012-15:19:38;0;0.05000050000500005
6106;1;18.01.2012-10:55:03;33;0.05000050000500005
6106;1;18.01.2012-11:47:35;16;0.05000050000500005
6106;2;20.01.2012-09:08:43;12;0.05000050000500005
6106;4;20.01.2012-10:04:42;36;0.05000050000500005
6106;4;20.01.2012-10:14:05;36;0.05000050000500005
6106;4;20.01.2012-18:41:59;33;0.05000050000500005
6106;2;23.01.2012-07:15:47;12;0.05000050000500005
6107;0;09.01.2012-17:38:10;19;0.2750027500275003
6107;1;09.01.2012-17:41:37;19;0.2750027500275003
6107;1;16.01.2012-08:57:14;38;0.2750027500275003
6107;2;17.01.2012-14:38:40;21;0.2750027500275003
6107;5;17.01.2012-14:40:05;4;0.2750027500275003
6107;2;17.01.2012-14:41:01;21;0.2750027500275003
6107;2;17.01.2012-14:41:38;21;0.2750027500275003
6107;2;18.01.2012-14:21:25;50;0.2750027500275003
6107;2;18.01.2012-14:37:02;50;0.2750027500275003
6107;2;18.01.2012-15:15:17;21;0.2750027500275003
6108;3;09.01.2012-18:26:33;26;0.15000150001500015
6108;0;10.01.2012-13:15:50;36;0.15000150001500015
6108;0;11.01.2012-13:03:17;44;0.15000150001500015
6108;0;11.01.2012-13:51:37;5;0.15000150001500015
6109;3;09.01.2012-18:31:32;26;0.07500075000750007
6109;0;10.01.2012-14:06:42;36;0.07500075000750007
6109;0;10.01.2012-15:11:21;20;0.07500075000750007
6109;1;18.01.2012-10:33:45;8;0.07500075000750007
6109;1;19.01.2012-15:23:07;0;0.07500075000750007
6109;1;23.01.2012-08:49:07;20;0.07500075000750007
6109;1;23.01.2012-08:49:23;20;0.07500075000750007
6109;1;23.01.2012-09:47:47;2;0.07500075000750007
6109;2;25.01.2012-08:48:12;3;0.07500075000750007
6110;0;10.01.2012-12:55:46;36;0.03000030000300003
6110;0;10.01.2012-19:39:36;7;0.03000030000300003
6110;0;11.01.2012-14:57:55;26;0.03000030000300003
6110;0;11.01.2012-16:27:59;23;0.03000030000300003
6110;0;12.01.2012-13:58:42;47;0.03000030000300003
6110;0;13.01.2012-17:37:59;1;0.03000030000300003
6110;0;14.01.2012-13:47:29;8;0.03000030000300003
6110;0;17.01.2012-10:29:31;35;0.03000030000300003
6110;0;18.01.2012-13:24:17;8;0.03000030000300003
6110;0;18.01.2012-14:18:24;44;0.03000030000300003
6110;0;18.01.2012-14:43:19;11;0.03000030000300003
6111;0;09.01.2012-18:38:58;19;0.15000150001500015
6111;1;09.01.2012-19:14:20;19;0.15000150001500015
6111;1;16.01.2012-09:47:22;2;0.15000150001500015
6111;2;18.01.2012-09:27:17;17;0.15000150001500015
6111;4;18.01.2012-10:22:41;27;0.15000150001500015
6111;4;18.01.2012-10:27:07;44;0.15000150001500015
6111;4;18.01.2012-14:57:23;17;0.15000150001500015
6112;3;09.01.2012-18:49:57;26;0.07500075000750007
6113;0;09.01.2012-18:48:08;18;0.1000010000100001
6113;0;09.01.2012-18:58:45;18;0.1000010000100001
6113;1;17.01.2012-09:57:27;33;0.1000010000100001
6113;1;17.01.2012-11:33:19;38;0.1000010000100001
6113;2;20.01.2012-14:36:26;21;0.1000010000100001
6113;4;20.01.2012-16:14:01;33;0.1000010000100001
6113;4;20.01.2012-16:14:06;33;0.1000010000100001
6113;4;20.01.2012-16:16:35;33;0.1000010000100001
6113;4;20.01.2012-16:19:47;33;0.1000010000100001
6113;2;20.01.2012-16:29:42;21;0.1000010000100001
6114;3;09.01.2012-18:53:20;26;0.3722237222372224
6114;0;10.01.2012-13:39:36;36;0.3722237222372224
6115;3;09.01.2012-19:03:31;26;0.3000030000300003
6115;0;10.01.2012-14:03:39;36;0.3000030000300003
6115;0;13.01.2012-13:22:21;47;0.3000030000300003
6116;3;09.01.2012-19:07:44;26;0.15000150001500015
6116;0;10.01.2012-13:54:08;36;0.15000150001500015
6116;0;11.01.2012-11:51:06;5;0.15000150001500015
6116;1;12.01.2012-05:15:04;5;0.15000150001500015
6116;1;16.01.2012-12:29:05;35;0.15000150001500015
6116;1;23.01.2012-13:25:46;20;0.15000150001500015
6116;1;26.01.2012-14:09:44;33;0.15000150001500015
6116;1;28.01.2012-13:11:49;5;0.15000150001500015
6117;0;10.01.2012-13:50:11;36;0.25000250002500024
6117;0;10.01.2012-15:39:08;0;0.25000250002500024
6117;0;10.01.2012-16:49:19;23;0.25000250002500024
6117;1;10.01.2012-16:51:22;23;0.25000250002500024
6117;1;17.01.2012-11:47:55;2;0.25000250002500024
6117;2;19.01.2012-13:13:48;3;0.25000250002500024
6118;0;09.01.2012-19:36:38;36;0.15000150001500015
6118;1;09.01.2012-19:42:14;36;0.15000150001500015
6118;1;09.01.2012-19:54:49;36;0.15000150001500015
6118;1;11.01.2012-14:57:41;13;0.15000150001500015
6118;1;16.01.2012-16:48:57;1;0.15000150001500015
6118;1;20.01.2012-19:00:35;7;0.15000150001500015
6118;1;25.01.2012-10:05:43;38;0.15000150001500015
6118;2;31.01.2012-07:41:05;3;0.15000150001500015
6118;4;31.01.2012-10:02:15;25;0.15000150001500015
6118;2;31.01.2012-10:29:50;3;0.15000150001500015
6119;3;09.01.2012-19:37:14;26;0.15000150001500015
6120;3;09.01.2012-19:40:13;26;0.1000010000100001
6120;3;09.01.2012-19:40:27;26;0.1000010000100001
6120;0;10.01.2012-11:49:13;0;0.1000010000100001
6120;1;10.01.2012-11:51:58;0;0.1000010000100001
6120;1;10.01.2012-11:53:04;0;0.1000010000100001
6120;1;16.01.2012-09:16:07;38;0.1000010000100001
6120;2;18.01.2012-10:09:02;17;0.1000010000100001
6120;4;18.01.2012-12:57:13;1;0.1000010000100001
6120;4;18.01.2012-13:42:06;27;0.1000010000100001
6120;4;18.01.2012-14:50:45;38;0.1000010000100001
6120;2;18.01.2012-15:18:20;17;0.1000010000100001
6121;0;09.01.2012-19:55:47;47;0.1000010000100001
6121;1;09.01.2012-19:57:56;47;0.1000010000100001
6121;1;17.01.2012-16:03:06;20;0.1000010000100001
6121;1;17.01.2012-18:42:48;20;0.1000010000100001
6121;1;23.01.2012-14:02:55;13;0.1000010000100001
6121;1;23.01.2012-14:03:14;13;0.1000010000100001
6121;1;31.01.2012-08:12:22;37;0.1000010000100001
6121;1;09.02.2012-08:15:37;37;0.1000010000100001
6122;3;10.01.2012-08:01:30;20;0.3000030000300003
6122;0;10.01.2012-09:57:08;20;0.3000030000300003
6122;0;11.01.2012-14:50:42;26;0.3000030000300003
6122;0;12.01.2012-11:08:25;27;0.3000030000300003
6122;0;13.01.2012-16:54:58;1;0.3000030000300003
6122;0;14.01.2012-10:34:15;44;0.3000030000300003
6122;0;16.01.2012-14:56:59;22;0.3000030000300003
6122;0;17.01.2012-10:57:39;27;0.3000030000300003
6122;0;18.01.2012-13:34:00;20;0.3000030000300003
6122;0;21.01.2012-10:19:04;44;0.3000030000300003
6122;0;24.01.2012-16:02:12;35;0.3000030000300003
6122;1;31.01.2012-10:33:13;42;0.3000030000300003
6122;1;01.02.2012-13:23:58;8;0.3000030000300003
6122;1;02.02.2012-16:39:51;15;0.3000030000300003
6122;1;10.02.2012-10:51:12;28;0.3000030000300003
6122;1;14.02.2012-10:21:09;9;0.3000030000300003
6122;1;17.02.2012-10:05:37;31;0.3000030000300003
6122;2;17.02.2012-15:16:36;3;0.3000030000300003
6122;2;17.02.2012-15:31:48;3;0.3000030000300003
6122;4;17.02.2012-18:36:35;32;0.3000030000300003
6122;4;18.02.2012-13:30:07;20;0.3000030000300003
6122;4;20.02.2012-10:40:44;45;0.3000030000300003
6122;4;21.02.2012-13:08:37;1;0.3000030000300003
6122;4;22.02.2012-09:52:18;26;0.3000030000300003
6122;4;23.02.2012-16:33:33;32;0.3000030000300003
6122;4;23.02.2012-18:05:24;13;0.3000030000300003
6123;0;10.01.2012-15:28:06;36;0.15000150001500015
6123;0;10.01.2012-16:14:52;26;0.15000150001500015
6123;0;10.01.2012-16:18:45;7;0.15000150001500015
6123;0;10.01.2012-17:13:33;26;0.15000150001500015
6123;1;10.01.2012-17:15:19;26;0.15000150001500015
6123;1;18.01.2012-09:55:07;16;0.15000150001500015
6123;2;23.01.2012-10:05:28;17;0.15000150001500015
6123;4;23.01.2012-11:54:04;33;0.15000150001500015
6123;4;25.01.2012-16:03:17;38;0.15000150001500015
6123;2;26.01.2012-10:49:55;3;0.15000150001500015
6124;3;10.01.2012-08:03:53;20;0.16000160001600017
6125;0;10.01.2012-15:12:15;33;0.4000040000400004
6125;0;10.01.2012-15:56:50;0;0.4000040000400004
6125;0;11.01.2012-14:35:12;26;0.4000040000400004
6125;0;13.01.2012-16:36:47;1;0.4000040000400004
6125;0;14.01.2012-12:55:31;8;0.4000040000400004
6125;0;16.01.2012-11:00:59;22;0.4000040000400004
6126;3;10.01.2012-08:13:51;20;0.05000050000500005
6127;0;10.01.2012-15:42:06;36;0.2000020000200002
6127;1;10.01.2012-17:18:22;19;0.2000020000200002
6127;1;17.01.2012-10:20:54;33;0.2000020000200002
6127;1;17.01.2012-11:03:34;17;0.2000020000200002
6127;2;17.01.2012-13:12:52;50;0.2000020000200002
6127;2;17.01.2012-13:35:01;17;0.2000020000200002
6127;2;17.01.2012-14:07:15;17;0.2000020000200002
6127;2;17.01.2012-14:46:19;36;0.2000020000200002
6127;2;17.01.2012-14:50:54;36;0.2000020000200002
6127;2;17.01.2012-15:02:45;36;0.2000020000200002
6127;2;17.01.2012-16:17:16;50;0.2000020000200002
6127;4;17.01.2012-19:54:57;36;0.2000020000200002
6127;4;18.01.2012-09:03:42;16;0.2000020000200002
6127;2;18.01.2012-12:28:52;50;0.2000020000200002
6127;2;18.01.2012-13:32:57;50;0.2000020000200002
6127;2;18.01.2012-14:22:55;50;0.2000020000200002
6127;2;18.01.2012-14:26:04;50;0.2000020000200002
6127;2;18.01.2012-14:36:37;17;0.2000020000200002
6128;0;10.01.2012-15:25:48;36;0.08500085000850008
6128;0;11.01.2012-12:55:14;1;0.08500085000850008
6128;1;18.01.2012-11:49:23;8;0.08500085000850008
6128;1;19.01.2012-12:22:24;0;0.08500085000850008
6128;1;23.01.2012-09:30:09;15;0.08500085000850008
6129;0;10.01.2012-07:11:01;2;0.4500045000450005
6129;0;10.01.2012-07:11:11;2;0.4500045000450005
6129;0;11.01.2012-10:25:32;44;0.4500045000450005
6129;0;11.01.2012-13:00:14;5;0.4500045000450005
6129;1;11.01.2012-13:03:38;5;0.4500045000450005
6129;1;16.01.2012-09:52:01;16;0.4500045000450005
6129;2;18.01.2012-08:09:12;3;0.4500045000450005
6129;4;18.01.2012-09:51:33;1;0.4500045000450005
6129;4;18.01.2012-15:27:40;38;0.4500045000450005
6129;4;19.01.2012-08:04:38;2;0.4500045000450005
6129;2;19.01.2012-12:54:23;3;0.4500045000450005
6129;2;19.01.2012-13:25:08;50;0.4500045000450005
6129;2;19.01.2012-13:34:35;3;0.4500045000450005
6130;0;10.01.2012-12:44:56;36;0.11000110001100011
6131;0;10.01.2012-16:28:32;7;0.1050010500105001
6132;0;10.01.2012-16:30:47;7;0.07000070000700007
6132;0;10.01.2012-18:03:51;7;0.07000070000700007
6132;0;10.01.2012-18:05:38;7;0.07000070000700007
6132;1;10.01.2012-18:07:13;7;0.07000070000700007
6132;1;10.01.2012-18:09:13;7;0.07000070000700007
6132;1;18.01.2012-11:10:09;33;0.07000070000700007
6132;1;18.01.2012-18:12:58;6;0.07000070000700007
6132;1;26.01.2012-19:06:58;15;0.07000070000700007
6132;1;01.02.2012-15:44:48;38;0.07000070000700007
6132;2;06.02.2012-15:33:48;50;0.07000070000700007
6132;2;06.02.2012-16:01:12;50;0.07000070000700007
6132;2;07.02.2012-09:29:22;50;0.07000070000700007
6132;4;07.02.2012-09:30:46;50;0.07000070000700007
6132;2;07.02.2012-09:37:17;50;0.07000070000700007
6133;3;10.01.2012-08:17:42;20;0.1000010000100001
6134;0;10.01.2012-16:40:35;7;0.1000010000100001
6134;1;10.01.2012-16:41:06;7;0.1000010000100001
6134;1;18.01.2012-11:04:55;33;0.1000010000100001
6134;1;26.01.2012-16:48:18;15;0.1000010000100001
6134;1;31.01.2012-15:29:19;38;0.1000010000100001
6134;2;06.02.2012-08:29:06;12;0.1000010000100001
6134;2;06.02.2012-14:25:01;12;0.1000010000100001
6135;3;10.01.2012-08:26:06;20;0.12000120001200013
6136;0;10.01.2012-17:04:32;7;0.12500125001250012
6136;1;10.01.2012-17:11:05;7;0.12500125001250012
6136;1;10.01.2012-17:17:58;7;0.12500125001250012
6136;1;10.01.2012-17:21:11;7;0.12500125001250012
6136;1;18.01.2012-11:06:39;33;0.12500125001250012
6136;1;19.01.2012-17:06:40;6;0.12500125001250012
6136;1;25.01.2012-10:00:14;27;0.12500125001250012
6136;1;25.01.2012-10:01:38;27;0.12500125001250012
6136;1;26.01.2012-18:23:50;15;0.12500125001250012
6136;1;27.01.2012-10:42:25;31;0.12500125001250012
6136;2;31.01.2012-14:06:59;27;0.12500125001250012
6136;2;02.02.2012-09:13:25;3;0.12500125001250012
6136;2;02.02.2012-09:35:41;3;0.12500125001250012
6136;4;02.02.2012-10:26:47;44;0.12500125001250012
6136;4;02.02.2012-13:06:13;44;0.12500125001250012
6137;3;10.01.2012-08:16:29;20;0.6000060000600006
6137;0;10.01.2012-10:58:12;20;0.6000060000600006
6137;0;10.01.2012-15:26:54;20;0.6000060000600006
6137;0;10.01.2012-15:32:00;20;0.6000060000600006
6137;1;10.01.2012-15:32:27;0;0.6000060000600006
6137;1;18.01.2012-10:56:31;33;0.6000060000600006
6137;1;19.01.2012-16:39:00;6;0.6000060000600006
6137;1;19.01.2012-16:42:07;6;0.6000060000600006
6138;3;10.01.2012-08:15:16;20;0.22525225252252523
6139;3;10.01.2012-08:15:51;20;0.15000150001500015
6140;0;10.01.2012-09:08:39;20;0.05000050000500005
6140;0;10.01.2012-14:02:56;5;0.05000050000500005
6140;1;18.01.2012-10:51:51;33;0.05000050000500005
6140;1;19.01.2012-16:33:17;6;0.05000050000500005
6140;1;24.01.2012-16:56:49;20;0.05000050000500005
6140;1;26.01.2012-10:03:02;2;0.05000050000500005
6140;2;30.01.2012-10:19:52;4;0.05000050000500005
6140;2;31.01.2012-14:30:12;17;0.05000050000500005
6140;2;31.01.2012-15:01:10;17;0.05000050000500005
6140;4;31.01.2012-17:30:14;7;0.05000050000500005
6140;4;31.01.2012-17:38:19;7;0.05000050000500005
6140;4;06.02.2012-10:09:51;16;0.05000050000500005
6140;2;06.02.2012-12:48:51;21;0.05000050000500005
6141;0;10.01.2012-10:08:36;20;0.2600026000260003
6141;1;10.01.2012-10:12:29;20;0.2600026000260003
6141;1;17.01.2012-11:47:17;2;0.2600026000260003
6141;2;19.01.2012-09:57:20;50;0.2600026000260003
6141;2;19.01.2012-15:47:08;21;0.2600026000260003
6142;0;10.01.2012-11:45:48;20;0.5700057000570006
6142;0;10.01.2012-14:12:12;20;0.5700057000570006
6142;0;11.01.2012-08:25:36;8;0.5700057000570006
6143;0;10.01.2012-09:53:09;0;0.25000250002500024
6143;0;10.01.2012-10:07:40;0;0.25000250002500024
6143;0;13.01.2012-14:31:28;47;0.25000250002500024
6143;0;14.01.2012-12:58:16;8;0.25000250002500024
6143;0;14.01.2012-13:10:46;0;0.25000250002500024
6143;0;14.01.2012-13:11:01;0;0.25000250002500024
6143;0;16.01.2012-10:12:44;22;0.25000250002500024
6143;1;16.01.2012-10:13:54;22;0.25000250002500024
6143;1;16.01.2012-10:19:24;22;0.25000250002500024
6143;1;23.01.2012-11:23:14;20;0.25000250002500024
6143;1;26.01.2012-10:30:11;33;0.25000250002500024
6143;1;27.01.2012-10:21:40;38;0.25000250002500024
6143;2;01.02.2012-11:09:07;17;0.25000250002500024
6143;4;01.02.2012-15:18:38;25;0.25000250002500024
